"","Factor1","Factor2","Factor3","Factor4","Factor5","filename","microregister","macroregister","mode"
"scripted-nonbrdcastS2B-042_MAT.txt",-0.561267957782806,0.501515952333374,-0.437789049987071,0.72110749449802,0.557440568507209,"scripted-nonbrdcastS2B-042_MAT.txt","scripted non-broadcast","scripted","spoken"
"scripted-nonbrdcastS2B-043_MAT.txt",-0.809122385966116,0.0554898231098548,0.367862052379539,0.756791664003762,-0.635046504643917,"scripted-nonbrdcastS2B-043_MAT.txt","scripted non-broadcast","scripted","spoken"
"scripted-nonbrdcastS2B-044_MAT.txt",-0.39442532201918,-0.4767265305269,-0.827827451055676,0.866125416118591,0.652490242489613,"scripted-nonbrdcastS2B-044_MAT.txt","scripted non-broadcast","scripted","spoken"
"scripted-nonbrdcastS2B-045_MAT.txt",-0.677390111983165,-1.14338966417802,0.596855098142343,1.15806430606067,-0.263838276602761,"scripted-nonbrdcastS2B-045_MAT.txt","scripted non-broadcast","scripted","spoken"
"scripted-nonbrdcastS2B-046_MAT.txt",-0.0834260071732472,0.307253226260129,-0.706480684074325,0.650307513109391,-0.791539610572508,"scripted-nonbrdcastS2B-046_MAT.txt","scripted non-broadcast","scripted","spoken"
"scripted-nonbrdcastS2B-047_MAT.txt",-0.35943587996904,0.548558059951682,-0.315797835521893,-0.479169221048932,0.853311780582149,"scripted-nonbrdcastS2B-047_MAT.txt","scripted non-broadcast","scripted","spoken"
"scripted-nonbrdcastS2B-048_MAT.txt",-0.733580181672725,0.65795910171354,-0.596990507094121,-1.5951668224306,0.538164982411537,"scripted-nonbrdcastS2B-048_MAT.txt","scripted non-broadcast","scripted","spoken"
"scripted-nonbrdcastS2B-049_MAT.txt",-0.969705415308944,-0.566253923759,0.196251963056777,-0.687492863284995,0.468176546009092,"scripted-nonbrdcastS2B-049_MAT.txt","scripted non-broadcast","scripted","spoken"
"scripted-nonbrdcastS2B-050_MAT.txt",-1.00196982776759,-0.217037396177652,-0.18975008364305,-1.91358862056191,0.683364964015816,"scripted-nonbrdcastS2B-050_MAT.txt","scripted non-broadcast","scripted","spoken"
"speechS2A-021_MAT.txt",2.1526626366574,0.371391658286627,-0.125606806701662,1.21140748961377,-0.417582594887751,"speechS2A-021_MAT.txt","speech","speech","spoken"
"speechS2A-022_MAT.txt",0.851610240427763,-0.263445017134538,0.130227052444565,0.635669621426963,-0.261216544215439,"speechS2A-022_MAT.txt","speech","speech","spoken"
"speechS2A-023_MAT.txt",0.594107584653216,0.508051976909926,0.182083939553689,-0.333172839104201,-0.383153281412459,"speechS2A-023_MAT.txt","speech","speech","spoken"
"speechS2A-024_MAT.txt",0.788771969843253,1.23882062323564,-1.05438817980629,-0.313426848829941,-0.743314392122875,"speechS2A-024_MAT.txt","speech","speech","spoken"
"speechS2A-025_MAT.txt",2.08425657581871,0.648861501639278,-0.839721976343154,1.08381364351469,-1.20031583225372,"speechS2A-025_MAT.txt","speech","speech","spoken"
"speechS2A-026_MAT.txt",1.89735789596051,-0.887161699263406,0.392791651763717,1.50463587637345,-0.176988180507543,"speechS2A-026_MAT.txt","speech","speech","spoken"
"speechS2A-027_MAT.txt",1.06386225654715,0.981193538672317,-0.263305351031565,-0.035744098048274,-0.733060683862471,"speechS2A-027_MAT.txt","speech","speech","spoken"
"speechS2A-028_MAT.txt",1.08543337237064,0.992072903978231,-1.13111409390621,0.050323107859929,0.564690150101314,"speechS2A-028_MAT.txt","speech","speech","spoken"
"speechS2A-029_MAT.txt",0.860171772880842,0.0466396963907427,-0.149550896182466,-0.0696129460539112,-1.06658645457089,"speechS2A-029_MAT.txt","speech","speech","spoken"
"speechS2A-030_MAT.txt",0.534144152691095,1.40800366292837,-0.687090920809463,-1.11384231555447,-0.567628541060273,"speechS2A-030_MAT.txt","speech","speech","spoken"
"speechS2A-031_MAT.txt",0.992845012218828,-0.312703750385007,0.122934284175715,0.224528604733023,-0.475612488451583,"speechS2A-031_MAT.txt","speech","speech","spoken"
"speechS2A-032_MAT.txt",0.0476312245606507,-1.34573651668604,2.0196406124971,0.163181891626532,-0.527745448834768,"speechS2A-032_MAT.txt","speech","speech","spoken"
"speechS2A-033_MAT.txt",1.28554532185078,0.187152176321924,-0.403031980112439,0.374616084057237,-1.05954731716695,"speechS2A-033_MAT.txt","speech","speech","spoken"
"speechS2A-034_MAT.txt",1.10156906584629,0.617839890809027,-0.0234081617581897,0.189634974108847,-0.20634457943807,"speechS2A-034_MAT.txt","speech","speech","spoken"
"speechS2A-035_MAT.txt",0.504694059272087,-0.201876639295798,0.555319571136789,0.59105781862863,-0.143938176765612,"speechS2A-035_MAT.txt","speech","speech","spoken"
"speechS2A-036_MAT.txt",0.972227048658841,0.528770643034834,0.296372527969949,0.21613442288204,-0.50340152876979,"speechS2A-036_MAT.txt","speech","speech","spoken"
"speechS2A-037_MAT.txt",1.42207979949989,0.822021578955397,-0.372733445201814,0.925958240557196,-0.571381439117547,"speechS2A-037_MAT.txt","speech","speech","spoken"
"speechS2A-038_MAT.txt",0.847376972527377,-0.65176192105807,0.340454667265017,-0.410806297182525,-0.416782195932436,"speechS2A-038_MAT.txt","speech","speech","spoken"
"speechS2A-039_MAT.txt",1.26709223405291,1.07120765187848,0.191612241376394,-0.08624427270586,-0.784452996443463,"speechS2A-039_MAT.txt","speech","speech","spoken"
"speechS2A-040_MAT.txt",1.262462214257,-0.713395250980974,0.0359944972829058,0.277103006108923,-0.150537932256048,"speechS2A-040_MAT.txt","speech","speech","spoken"
"speechS2A-041_MAT.txt",1.44554067390648,0.24587184794973,-0.020144229890513,0.0986709312053932,-0.306968880618563,"speechS2A-041_MAT.txt","speech","speech","spoken"
"speechS2A-042_MAT.txt",1.41680392883606,1.13984549027862,-0.568241372637636,0.611089746792816,-0.504605473801468,"speechS2A-042_MAT.txt","speech","speech","spoken"
"speechS2A-043_MAT.txt",0.739447877758432,-0.421007422148473,-0.573012177321552,-0.217658987477962,-0.183207864009596,"speechS2A-043_MAT.txt","speech","speech","spoken"
"speechS2A-044_MAT.txt",2.27601434438912,1.06813505765844,-1.59970620789947,0.777395887684706,-0.619971080141295,"speechS2A-044_MAT.txt","speech","speech","spoken"
"speechS2A-045_MAT.txt",2.1254808302679,0.730422212252059,-1.13843742339943,1.23678860293437,-0.95886512429691,"speechS2A-045_MAT.txt","speech","speech","spoken"
"speechS2A-046_MAT.txt",0.475275872271959,-0.81124232306449,-0.382384014487509,0.186629768004688,-0.767627297344584,"speechS2A-046_MAT.txt","speech","speech","spoken"
"speechS2A-047_MAT.txt",0.827141200698728,-1.35553636187161,-0.00554714117657365,0.0589757520863033,-0.146689089992468,"speechS2A-047_MAT.txt","speech","speech","spoken"
"speechS2A-048_MAT.txt",1.32605258526393,0.0410429876883087,0.164386769446943,0.702655419389993,-0.384975591349422,"speechS2A-048_MAT.txt","speech","speech","spoken"
"speechS2A-049_MAT.txt",1.07484003287444,-0.858049016528771,1.36688387514931,-0.00260571460696817,0.448499175170954,"speechS2A-049_MAT.txt","speech","speech","spoken"
"speechS2A-050_MAT.txt",1.01574888768818,-0.12502145843656,0.319909771946232,-0.0385630726284565,-0.866037964707303,"speechS2A-050_MAT.txt","speech","speech","spoken"
"student-essaysW1A-001_MAT.txt",-0.783094743041135,-0.354150616321001,0.940518376072077,0.448805518076773,0.0520823371076939,"student-essaysW1A-001_MAT.txt","student essays","student essays","written"
"student-essaysW1A-002_MAT.txt",-0.929058813650596,1.80459477933673,0.161960462844057,1.1717824012627,0.318872770186667,"student-essaysW1A-002_MAT.txt","student essays","student essays","written"
"student-essaysW1A-003_MAT.txt",-0.966151180962081,0.294437653116755,1.04250291018091,1.58630316774241,2.79013228746361,"student-essaysW1A-003_MAT.txt","student essays","student essays","written"
"student-essaysW1A-004_MAT.txt",-1.06094778983302,-0.838167336462388,1.11553173140245,0.0414572607173507,1.50687344617694,"student-essaysW1A-004_MAT.txt","student essays","student essays","written"
"student-essaysW1A-005_MAT.txt",-0.36601530988009,-1.77055883335224,0.916171029788474,3.03906371799387,3.56558746303956,"student-essaysW1A-005_MAT.txt","student essays","student essays","written"
"student-essaysW1A-006_MAT.txt",-0.727935941015848,-0.486204299656807,0.730051712317415,1.93679251546532,2.71815075659957,"student-essaysW1A-006_MAT.txt","student essays","student essays","written"
"student-essaysW1A-007_MAT.txt",-0.597721460843148,-0.470002489078078,0.0747842700630451,1.22809778117711,1.30690574091067,"student-essaysW1A-007_MAT.txt","student essays","student essays","written"
"student-essaysW1A-008_MAT.txt",-0.337545163887964,-0.598184203947877,-0.577088541564174,0.612023928717771,-0.937432652682614,"student-essaysW1A-008_MAT.txt","student essays","student essays","written"
"student-essaysW1A-009_MAT.txt",-0.683589039502637,0.163998385299763,0.658891408751835,0.250801416571617,-0.896551073418312,"student-essaysW1A-009_MAT.txt","student essays","student essays","written"
"student-essaysW1A-010_MAT.txt",-0.680023981815249,-0.113337286719671,0.256200796663574,0.641810899763274,-0.103750616773031,"student-essaysW1A-010_MAT.txt","student essays","student essays","written"
"telephoneS1A-091_MAT.txt",1.31768169734316,-0.694755714923924,0.177509134281977,-0.187107974400569,0.956027830151758,"telephoneS1A-091_MAT.txt","telephone","telephone","spoken"
"telephoneS1A-092_MAT.txt",1.28085633347509,-0.678741423177777,0.0317242742198791,-0.44320087238492,0.386919601529579,"telephoneS1A-092_MAT.txt","telephone","telephone","spoken"
"telephoneS1A-093_MAT.txt",1.56064643935562,-1.2678651031154,1.12836623949112,0.284215126215197,0.266890405265183,"telephoneS1A-093_MAT.txt","telephone","telephone","spoken"
"telephoneS1A-094_MAT.txt",1.37516298131712,-1.16932320470583,0.215166154841595,0.355368573229604,1.69458360803232,"telephoneS1A-094_MAT.txt","telephone","telephone","spoken"
"telephoneS1A-095_MAT.txt",1.37906276733864,-0.360654306529242,0.590240152845173,-0.154404797107915,0.966190767748461,"telephoneS1A-095_MAT.txt","telephone","telephone","spoken"
"telephoneS1A-096_MAT.txt",1.25458966502931,-0.957372541197271,0.296250035655677,-0.183892844467455,-0.111797409679487,"telephoneS1A-096_MAT.txt","telephone","telephone","spoken"
"telephoneS1A-097_MAT.txt",1.26315361443189,0.0566809073402731,-0.313585578670631,-0.724589679079976,0.282629511599435,"telephoneS1A-097_MAT.txt","telephone","telephone","spoken"
"telephoneS1A-098_MAT.txt",1.5981107497108,-0.47817589090788,-0.363614993610063,-0.361463857555552,-0.997412865407489,"telephoneS1A-098_MAT.txt","telephone","telephone","spoken"
"telephoneS1A-099_MAT.txt",1.45264522649182,-0.287585322988429,0.168169293269438,-0.078144703819128,-0.475250775910653,"telephoneS1A-099_MAT.txt","telephone","telephone","spoken"
"telephoneS1A-100_MAT.txt",1.54825757148253,-0.379345771324978,-0.434118682442581,-0.377559097179534,-0.915120113623624,"telephoneS1A-100_MAT.txt","telephone","telephone","spoken"
